PERMNO,date,NCUSIP,TICKER,PERMCO,NWPERM,PRC,VOL,RET,SHROUT
14593,2009-02-19,03783310,AAPL,7,,90.64000,33926945,-0.039525,890554
14593,2009-02-20,03783310,AAPL,7,,91.20000,28440805,0.006178,890554
14593,2009-02-23,03783310,AAPL,7,,86.95000,29622983,-0.046601,890554
14593,2009-02-24,03783310,AAPL,7,,90.25000,30340498,0.037953,890554
14593,2009-02-25,03783310,AAPL,7,,91.16000,31196133,0.010083,890554
14593,2009-02-26,03783310,AAPL,7,,89.19000,23709510,-0.021610,890554
14593,2009-02-27,03783310,AAPL,7,,89.31000,26573363,0.001345,890554
14593,2009-03-02,03783310,AAPL,7,,87.94000,28900844,-0.015340,890554
14593,2009-03-03,03783310,AAPL,7,,88.37000,27389295,0.004890,890554
14593,2009-03-04,03783310,AAPL,7,,91.17000,27721665,0.031685,890554
14593,2009-03-05,03783310,AAPL,7,,88.84000,26510028,-0.025557,890554
14593,2009-03-06,03783310,AAPL,7,,85.30000,37776065,-0.039847,890554
14593,2009-03-09,03783310,AAPL,7,,83.11000,26092492,-0.025674,890554
14593,2009-03-10,03783310,AAPL,7,,88.62750,31167596,0.066388,890554
14593,2009-03-11,03783310,AAPL,7,,92.68000,31553949,0.045725,890554
14593,2009-03-12,03783310,AAPL,7,,96.35000,28554097,0.039599,890554
14593,2009-03-13,03783310,AAPL,7,,95.93000,22435138,-0.004359,890554
14593,2009-03-16,03783310,AAPL,7,,95.42000,29679984,-0.005316,890554
14593,2009-03-17,03783310,AAPL,7,,99.66000,29338622,0.044435,890554
14593,2009-03-18,03783310,AAPL,7,,101.52000,29478244,0.018663,890554
14593,2009-03-19,03783310,AAPL,7,,101.62000,18568051,0.000985,890554
14593,2009-03-20,03783310,AAPL,7,,101.59000,25594662,-0.000295,890554
14593,2009-03-23,03783310,AAPL,7,,107.66000,24617528,0.059750,890554
14593,2009-03-24,03783310,AAPL,7,,106.50100,23680011,-0.010765,890554
14593,2009-03-25,03783310,AAPL,7,,106.49000,23734992,-0.000103,890554
14593,2009-03-26,03783310,AAPL,7,,109.87000,22591744,0.031740,890554
14593,2009-03-27,03783310,AAPL,7,,106.85000,18071472,-0.027487,892110
14593,2009-03-30,03783310,AAPL,7,,104.49000,18576834,-0.022087,892110
14593,2009-03-31,03783310,AAPL,7,,105.12000,20843119,0.006029,892110
14593,2009-04-01,03783310,AAPL,7,,108.69000,21813026,0.033961,892110
14593,2009-04-02,03783310,AAPL,7,,112.71000,29950025,0.036986,892110
14593,2009-04-03,03783310,AAPL,7,,115.99000,23406369,0.029101,892110
14593,2009-04-06,03783310,AAPL,7,,118.45000,24067292,0.021209,892110
14593,2009-04-07,03783310,AAPL,7,,115.00000,19679827,-0.029126,892110
14593,2009-04-08,03783310,AAPL,7,,116.32000,16633862,0.011478,892110
14593,2009-04-09,03783310,AAPL,7,,119.57000,19455816,0.027940,892110
14593,2009-04-13,03783310,AAPL,7,,120.22000,14289008,0.005436,892110
14593,2009-04-14,03783310,AAPL,7,,118.31000,16697580,-0.015888,892110
14593,2009-04-15,03783310,AAPL,7,,117.64000,15207661,-0.005663,892110
14593,2009-04-16,03783310,AAPL,7,,121.45000,21836961,0.032387,892110
14593,2009-04-17,03783310,AAPL,7,,123.42000,18194767,0.016221,892110
14593,2009-04-20,03783310,AAPL,7,,120.50000,17130187,-0.023659,892110
14593,2009-04-21,03783310,AAPL,7,,121.76000,17272563,0.010456,892110
14593,2009-04-22,03783310,AAPL,7,,121.51000,34462792,-0.002053,892110
14593,2009-04-23,03783310,AAPL,7,,125.40000,34780643,0.032014,892110
14593,2009-04-24,03783310,AAPL,7,,123.90000,19847935,-0.011962,892110
14593,2009-04-27,03783310,AAPL,7,,124.73000,17561888,0.006699,892110
14593,2009-04-28,03783310,AAPL,7,,123.90200,16704883,-0.006638,892110
14593,2009-04-29,03783310,AAPL,7,,125.14000,16814824,0.009992,892110
14593,2009-04-30,03783310,AAPL,7,,125.83000,18248716,0.005514,892110
14593,2009-05-01,03783310,AAPL,7,,127.24000,14552561,0.011206,892110
14593,2009-05-04,03783310,AAPL,7,,132.07001,22237122,0.037960,892110
14593,2009-05-05,03783310,AAPL,7,,132.71001,14597973,0.004846,892110
14593,2009-05-06,03783310,AAPL,7,,132.50000,17366185,-0.001582,892110
14593,2009-05-07,03783310,AAPL,7,,129.06000,19529515,-0.025962,892110
14593,2009-05-08,03783310,AAPL,7,,129.19000,17201193,0.001007,892110
14593,2009-05-11,03783310,AAPL,7,,129.57001,15026467,0.002941,892110
14593,2009-05-12,03783310,AAPL,7,,124.42000,22275100,-0.039747,892110
14593,2009-05-13,03783310,AAPL,7,,119.49000,21824589,-0.039624,892110
14593,2009-05-14,03783310,AAPL,7,,122.95000,16389144,0.028956,892110
14593,2009-05-15,03783310,AAPL,7,,122.42000,13402397,-0.004311,892110
14593,2009-05-18,03783310,AAPL,7,,126.65000,16800720,0.034553,892110
14593,2009-05-19,03783310,AAPL,7,,127.45000,13634603,0.006317,892110
14593,2009-05-20,03783310,AAPL,7,,125.87000,14255634,-0.012397,892110
14593,2009-05-21,03783310,AAPL,7,,124.18000,14971036,-0.013427,892110
14593,2009-05-22,03783310,AAPL,7,,122.50000,10735102,-0.013529,892110
14593,2009-05-26,03783310,AAPL,7,,130.78000,23309923,0.067592,892110
14593,2009-05-27,03783310,AAPL,7,,133.05000,23715964,0.017357,892110
14593,2009-05-28,03783310,AAPL,7,,135.07001,18010434,0.015182,892110
14593,2009-05-29,03783310,AAPL,7,,135.81000,16735245,0.005479,892110
14593,2009-06-01,03783310,AAPL,7,,139.35001,16721281,0.026066,892110
14593,2009-06-02,03783310,AAPL,7,,139.49001,16765453,0.001005,892110
14593,2009-06-03,03783310,AAPL,7,,140.95000,20735207,0.010467,892110
14593,2009-06-04,03783310,AAPL,7,,143.74001,20206084,0.019794,892110
14593,2009-06-05,03783310,AAPL,7,,144.67000,23120158,0.006470,892110
14593,2009-06-08,03783310,AAPL,7,,143.85001,34013808,-0.005668,892110
14593,2009-06-09,03783310,AAPL,7,,142.72000,24707422,-0.007855,892110
14593,2009-06-10,03783310,AAPL,7,,140.25000,25125961,-0.017307,892110
14593,2009-06-11,03783310,AAPL,7,,139.95000,19209160,-0.002139,892110
14593,2009-06-12,03783310,AAPL,7,,136.97000,20569502,-0.021293,892110
14593,2009-06-15,03783310,AAPL,7,,136.09000,19828881,-0.006425,892110
14593,2009-06-16,03783310,AAPL,7,,136.35001,18817405,0.001911,892110
14593,2009-06-17,03783310,AAPL,7,,135.58000,20932273,-0.005647,892110
14593,2009-06-18,03783310,AAPL,7,,135.88000,15640930,0.002213,892110
14593,2009-06-19,03783310,AAPL,7,,139.48000,26191689,0.026494,892110
14593,2009-06-22,03783310,AAPL,7,,137.37000,23837337,-0.015128,892110
14593,2009-06-23,03783310,AAPL,7,,134.00999,25749667,-0.024459,892110
14593,2009-06-24,03783310,AAPL,7,,136.22000,17762336,0.016491,892110
14593,2009-06-25,03783310,AAPL,7,,139.86000,21528208,0.026721,892110
14593,2009-06-26,03783310,AAPL,7,,142.44000,15992311,0.018447,895735
14593,2009-06-29,03783310,AAPL,7,,141.97000,20650382,-0.003300,895735
14593,2009-06-30,03783310,AAPL,7,,142.42999,15884495,0.003240,895735
14593,2009-07-01,03783310,AAPL,7,,142.83000,15125951,0.002808,895735
14593,2009-07-02,03783310,AAPL,7,,140.02000,13592504,-0.019674,895735
14593,2009-07-06,03783310,AAPL,7,,138.61000,18244063,-0.010070,895735
14593,2009-07-07,03783310,AAPL,7,,135.39999,16903107,-0.023159,895735
14593,2009-07-08,03783310,AAPL,7,,137.22000,20568860,0.013442,895735
14593,2009-07-09,03783310,AAPL,7,,136.36000,12561598,-0.006267,895735
14593,2009-07-10,03783310,AAPL,7,,138.52000,16235240,0.015840,895735
14593,2009-07-13,03783310,AAPL,7,,142.34000,17675846,0.027577,895817
14593,2009-07-14,03783310,AAPL,7,,142.27000,12714929,-0.000492,895817
14593,2009-07-15,03783310,AAPL,7,,146.88000,17786955,0.032403,895817
14593,2009-07-16,03783310,AAPL,7,,147.52000,14420042,0.004357,895817
14593,2009-07-17,03783310,AAPL,7,,151.75000,21920125,0.028674,895817
14593,2009-07-20,03783310,AAPL,7,,152.90900,26927994,0.007638,895817
14593,2009-07-21,03783310,AAPL,7,,151.50999,32140395,-0.009149,895817
14593,2009-07-22,03783310,AAPL,7,,156.74001,31924947,0.034519,895817
14593,2009-07-23,03783310,AAPL,7,,157.82001,19370720,0.006890,895817
14593,2009-07-24,03783310,AAPL,7,,159.98599,16088548,0.013724,895817
14593,2009-07-27,03783310,AAPL,7,,160.10001,15934327,0.000713,895817
14593,2009-07-28,03783310,AAPL,7,,160.00000,13400012,-0.000625,895817
14593,2009-07-29,03783310,AAPL,7,,160.03000,14067137,0.000187,895817
14593,2009-07-30,03783310,AAPL,7,,162.78999,17254632,0.017247,895817
14593,2009-07-31,03783310,AAPL,7,,163.39000,15523286,0.003686,895817
14593,2009-08-03,03783310,AAPL,7,,166.42999,14540003,0.018606,895817
14593,2009-08-04,03783310,AAPL,7,,165.55000,14535467,-0.005287,895817
14593,2009-08-05,03783310,AAPL,7,,165.11000,15532757,-0.002658,895817
14593,2009-08-06,03783310,AAPL,7,,163.91000,12692841,-0.007268,895817
14593,2009-08-07,03783310,AAPL,7,,165.50999,14249019,0.009761,895817
14593,2009-08-10,03783310,AAPL,7,,164.72000,11021739,-0.004773,895817
14593,2009-08-11,03783310,AAPL,7,,162.83000,13080983,-0.011474,895817
14593,2009-08-12,03783310,AAPL,7,,165.31000,16453915,0.015231,895817
14593,2009-08-13,03783310,AAPL,7,,168.42000,16158539,0.018813,895817
14593,2009-08-14,03783310,AAPL,7,,166.78000,11385389,-0.009738,895817
14593,2009-08-17,03783310,AAPL,7,,159.59000,19321600,-0.043111,895817
14593,2009-08-18,03783310,AAPL,7,,164.00000,15896488,0.027633,895817
14593,2009-08-19,03783310,AAPL,7,,164.60001,15174133,0.003659,895817
14593,2009-08-20,03783310,AAPL,7,,166.33000,12625755,0.010510,895817
14593,2009-08-21,03783310,AAPL,7,,169.22000,15323785,0.017375,895817
14593,2009-08-24,03783310,AAPL,7,,169.06000,14993932,-0.000946,895817
14593,2009-08-25,03783310,AAPL,7,,169.39999,12000565,0.002011,895817
14593,2009-08-26,03783310,AAPL,7,,167.41000,11198890,-0.011747,895817
14593,2009-08-27,03783310,AAPL,7,,169.45000,16536488,0.012186,895817
14593,2009-08-28,03783310,AAPL,7,,170.05000,16800230,0.003541,895817
14593,2009-08-31,03783310,AAPL,7,,168.21001,11533708,-0.010820,895817
14593,2009-09-01,03783310,AAPL,7,,165.29800,17402452,-0.017312,895817
14593,2009-09-02,03783310,AAPL,7,,165.17999,13500939,-0.000714,895817
14593,2009-09-03,03783310,AAPL,7,,166.55000,10887329,0.008294,895817
14593,2009-09-04,03783310,AAPL,7,,170.31000,13841488,0.022576,895817
14593,2009-09-08,03783310,AAPL,7,,172.92999,11656913,0.015384,895817
14593,2009-09-09,03783310,AAPL,7,,171.14000,29748224,-0.010351,895817
14593,2009-09-10,03783310,AAPL,7,,172.56000,18012278,0.008297,895817
14593,2009-09-11,03783310,AAPL,7,,172.16000,12869536,-0.002318,895817
14593,2009-09-14,03783310,AAPL,7,,173.72000,11841184,0.009061,895817
14593,2009-09-15,03783310,AAPL,7,,175.16000,15655918,0.008289,895817
14593,2009-09-16,03783310,AAPL,7,,181.87000,27870584,0.038308,895817
14593,2009-09-17,03783310,AAPL,7,,184.55000,29737361,0.014736,895817
14593,2009-09-18,03783310,AAPL,7,,185.02000,22232767,0.002547,895817
14593,2009-09-21,03783310,AAPL,7,,184.02000,16497055,-0.005405,895817
14593,2009-09-22,03783310,AAPL,7,,184.48000,13167615,0.002500,895817
14593,2009-09-23,03783310,AAPL,7,,185.50000,21960437,0.005529,895817
14593,2009-09-24,03783310,AAPL,7,,183.82001,20431442,-0.009057,895817
14593,2009-09-25,03783310,AAPL,7,,182.37000,16551571,-0.007888,899806
14593,2009-09-28,03783310,AAPL,7,,186.15190,12389128,0.020738,899806
14593,2009-09-29,03783310,AAPL,7,,185.38000,12713290,-0.004147,899806
14593,2009-09-30,03783310,AAPL,7,,185.35001,19819227,-0.000162,899806
14593,2009-10-01,03783310,AAPL,7,,180.85989,19487344,-0.024225,899806
14593,2009-10-02,03783310,AAPL,7,,184.89999,20333745,0.022338,899806
14593,2009-10-05,03783310,AAPL,7,,186.02400,15587302,0.006079,899806
14593,2009-10-06,03783310,AAPL,7,,190.00999,22200391,0.021427,899806
14593,2009-10-07,03783310,AAPL,7,,190.25000,17117220,0.001263,899806
14593,2009-10-08,03783310,AAPL,7,,189.27000,16135109,-0.005151,899806
14593,2009-10-09,03783310,AAPL,7,,190.47000,10947843,0.006340,899806
14593,2009-10-12,03783310,AAPL,7,,190.81000,10621697,0.001785,899806
14593,2009-10-13,03783310,AAPL,7,,190.02000,12811711,-0.004140,899806
14593,2009-10-14,03783310,AAPL,7,,191.28999,13855022,0.006683,899806
14593,2009-10-15,03783310,AAPL,7,,190.56000,13729339,-0.003816,899806
14593,2009-10-16,03783310,AAPL,7,,188.05000,15855882,-0.013172,900678
14593,2009-10-19,03783310,AAPL,7,,189.86000,34974472,0.009625,900678
14593,2009-10-20,03783310,AAPL,7,,198.75999,41821115,0.046877,900678
14593,2009-10-21,03783310,AAPL,7,,204.92000,43761891,0.030992,900678
14593,2009-10-22,03783310,AAPL,7,,205.20000,28931800,0.001366,900678
14593,2009-10-23,03783310,AAPL,7,,203.94000,15402684,-0.006140,900678
14593,2009-10-26,03783310,AAPL,7,,202.48000,17775639,-0.007159,900678
14593,2009-10-27,03783310,AAPL,7,,197.37000,27756144,-0.025237,900678
14593,2009-10-28,03783310,AAPL,7,,192.39999,29968494,-0.025181,900678
14593,2009-10-29,03783310,AAPL,7,,196.35001,20938575,0.020530,900678
14593,2009-10-30,03783310,AAPL,7,,188.50000,26324004,-0.039980,900678
14593,2009-11-02,03783310,AAPL,7,,189.31000,24944563,0.004297,900678
14593,2009-11-03,03783310,AAPL,7,,188.75000,19081933,-0.002958,900678
14593,2009-11-04,03783310,AAPL,7,,190.81000,17834747,0.010914,900678
14593,2009-11-05,03783310,AAPL,7,,194.03011,14123464,0.016876,900678
14593,2009-11-06,03783310,AAPL,7,,194.34000,10829084,0.001597,900678
14593,2009-11-09,03783310,AAPL,7,,201.46001,19595641,0.036637,900678
14593,2009-11-10,03783310,AAPL,7,,202.98000,14823938,0.007545,900678
14593,2009-11-11,03783310,AAPL,7,,203.25000,16345883,0.001330,900678
14593,2009-11-12,03783310,AAPL,7,,201.99001,13406586,-0.006199,900678
14593,2009-11-13,03783310,AAPL,7,,204.45000,12710823,0.012179,900678
14593,2009-11-16,03783310,AAPL,7,,206.63000,17893110,0.010663,900678
14593,2009-11-17,03783310,AAPL,7,,207.00000,14709240,0.001791,900678
14593,2009-11-18,03783310,AAPL,7,,205.96001,13872640,-0.005024,900678
14593,2009-11-19,03783310,AAPL,7,,200.50999,19941389,-0.026462,900678
14593,2009-11-20,03783310,AAPL,7,,199.92000,14931552,-0.002942,900678
14593,2009-11-23,03783310,AAPL,7,,205.88000,17814016,0.029812,900678
14593,2009-11-24,03783310,AAPL,7,,204.44000,11707843,-0.006994,900678
14593,2009-11-25,03783310,AAPL,7,,204.19000,10539812,-0.001223,900678
14593,2009-11-27,03783310,AAPL,7,,200.59000,10880390,-0.017631,900678
14593,2009-11-30,03783310,AAPL,7,,199.91000,15622989,-0.003390,900678
14593,2009-12-01,03783310,AAPL,7,,196.97000,17196298,-0.014707,900678
14593,2009-12-02,03783310,AAPL,7,,196.23000,26155257,-0.003757,900678
14593,2009-12-03,03783310,AAPL,7,,196.48000,16493311,0.001274,900678
14593,2009-12-04,03783310,AAPL,7,,193.32001,30258920,-0.016083,905349
14593,2009-12-07,03783310,AAPL,7,,188.95000,26317884,-0.022605,905349
14593,2009-12-08,03783310,AAPL,7,,189.87000,25351318,0.004869,905349
14593,2009-12-09,03783310,AAPL,7,,197.80000,25205077,0.041765,905349
14593,2009-12-10,03783310,AAPL,7,,196.42999,18014688,-0.006926,905349
14593,2009-12-11,03783310,AAPL,7,,194.67000,15748899,-0.008960,905349
14593,2009-12-14,03783310,AAPL,7,,196.98000,18290007,0.011866,905349
14593,2009-12-15,03783310,AAPL,7,,194.17000,15537416,-0.014265,905349
14593,2009-12-16,03783310,AAPL,7,,195.03000,13106023,0.004429,905349
14593,2009-12-17,03783310,AAPL,7,,191.86000,14454858,-0.016254,905349
14593,2009-12-18,03783310,AAPL,7,,195.42999,22159300,0.018607,905349
14593,2009-12-21,03783310,AAPL,7,,198.23000,22468457,0.014327,905349
14593,2009-12-22,03783310,AAPL,7,,200.36000,12919429,0.010745,905349
14593,2009-12-23,03783310,AAPL,7,,202.10001,12694277,0.008684,905349
14593,2009-12-24,03783310,AAPL,7,,209.03999,18352414,0.034339,906282
14593,2009-12-28,03783310,AAPL,7,,211.61000,23572391,0.012294,906282
14593,2009-12-29,03783310,AAPL,7,,209.10001,16299047,-0.011861,906282
14593,2009-12-30,03783310,AAPL,7,,211.64000,15139706,0.012147,906282
14593,2009-12-31,03783310,AAPL,7,,210.73199,12885016,-0.004290,906282
14593,2010-01-04,03783310,AAPL,7,,214.00999,18241224,0.015555,906282
14593,2010-01-05,03783310,AAPL,7,,214.38000,22082278,0.001729,906282
14593,2010-01-06,03783310,AAPL,7,,210.97000,20396105,-0.015906,906282
14593,2010-01-07,03783310,AAPL,7,,210.58000,17628746,-0.001849,906282
14593,2010-01-08,03783310,AAPL,7,,211.98000,16553861,0.006648,906282
14593,2010-01-11,03783310,AAPL,7,,210.11000,17085997,-0.008822,906282
14593,2010-01-12,03783310,AAPL,7,,207.72000,21903456,-0.011375,906282
14593,2010-01-13,03783310,AAPL,7,,210.64999,22267060,0.014105,906282
14593,2010-01-14,03783310,AAPL,7,,209.42999,15811930,-0.005792,906282
14593,2010-01-15,03783310,AAPL,7,,205.92999,21792710,-0.016712,906795
14593,2010-01-19,03783310,AAPL,7,,215.03999,26597167,0.044238,906795
14593,2010-01-20,03783310,AAPL,7,,211.72501,22433416,-0.015416,906795
14593,2010-01-21,03783310,AAPL,7,,208.07201,22339679,-0.017254,906795
14593,2010-01-22,03783310,AAPL,7,,197.75000,32353278,-0.049608,906795
14593,2010-01-25,03783310,AAPL,7,,203.07500,39316161,0.026928,906795
14593,2010-01-26,03783310,AAPL,7,,205.94000,68057437,0.014108,906795
14593,2010-01-27,03783310,AAPL,7,,207.88400,63634021,0.009440,906795
14593,2010-01-28,03783310,AAPL,7,,199.28999,43123961,-0.041340,906795
14593,2010-01-29,03783310,AAPL,7,,192.06300,45971390,-0.036264,906795
14593,2010-02-01,03783310,AAPL,7,,194.73000,27576409,0.013886,906795
14593,2010-02-02,03783310,AAPL,7,,195.86000,25627574,0.005803,906795
14593,2010-02-03,03783310,AAPL,7,,199.23000,22553343,0.017206,906795
14593,2010-02-04,03783310,AAPL,7,,192.05000,27796720,-0.036039,906795
14593,2010-02-05,03783310,AAPL,7,,195.46001,31211996,0.017756,906795
14593,2010-02-08,03783310,AAPL,7,,194.12000,17568306,-0.006856,906795
14593,2010-02-09,03783310,AAPL,7,,196.19000,23130192,0.010664,906795
14593,2010-02-10,03783310,AAPL,7,,195.11600,13886651,-0.005474,906795
14593,2010-02-11,03783310,AAPL,7,,198.67000,20170465,0.018215,906795
14593,2010-02-12,03783310,AAPL,7,,200.38000,23899479,0.008607,906795
14593,2010-02-16,03783310,AAPL,7,,203.39999,19861692,0.015071,906795
14593,2010-02-17,03783310,AAPL,7,,202.55000,15976141,-0.004179,906795
14593,2010-02-18,03783310,AAPL,7,,202.92799,15451881,0.001866,906795
14593,2010-02-19,03783310,AAPL,7,,201.67000,15186275,-0.006199,906795
14593,2010-02-22,03783310,AAPL,7,,200.41600,14292683,-0.006218,906795
14593,2010-02-23,03783310,AAPL,7,,197.05901,20973110,-0.016750,906795
14593,2010-02-24,03783310,AAPL,7,,200.65601,16857464,0.018253,906795
14593,2010-02-25,03783310,AAPL,7,,202.00000,24323109,0.006698,906795
14593,2010-02-26,03783310,AAPL,7,,204.62000,18495264,0.012970,906795
14593,2010-03-01,03783310,AAPL,7,,208.99001,20167640,0.021357,906795
14593,2010-03-02,03783310,AAPL,7,,208.85001,20646228,-0.000670,906795
14593,2010-03-03,03783310,AAPL,7,,209.33000,13650536,0.002298,906795
14593,2010-03-04,03783310,AAPL,7,,210.71001,13415703,0.006592,906795
14593,2010-03-05,03783310,AAPL,7,,218.95000,33067131,0.039106,906795
14593,2010-03-08,03783310,AAPL,7,,219.08000,15859399,0.000594,906795
14593,2010-03-09,03783310,AAPL,7,,223.02000,33547308,0.017984,906795
14593,2010-03-10,03783310,AAPL,7,,224.84000,21794275,0.008161,906795
14593,2010-03-11,03783310,AAPL,7,,225.50000,14862442,0.002935,906795
14593,2010-03-12,03783310,AAPL,7,,226.60001,15240222,0.004878,906795
14593,2010-03-15,03783310,AAPL,7,,223.84000,18067401,-0.012180,906795
14593,2010-03-16,03783310,AAPL,7,,224.45000,16323981,0.002725,906795
14593,2010-03-17,03783310,AAPL,7,,224.12000,16481121,-0.001470,906795
14593,2010-03-18,03783310,AAPL,7,,224.64999,12575771,0.002365,906795
14593,2010-03-19,03783310,AAPL,7,,222.24989,20532679,-0.010684,906795
14593,2010-03-22,03783310,AAPL,7,,224.75000,16726458,0.011249,906795
14593,2010-03-23,03783310,AAPL,7,,228.36000,22018437,0.016062,906795
14593,2010-03-24,03783310,AAPL,7,,229.37000,21782020,0.004423,906795
14593,2010-03-25,03783310,AAPL,7,,226.64999,19886378,-0.011859,906795
14593,2010-03-26,03783310,AAPL,7,,230.89999,23416104,0.018751,909636
14593,2010-03-29,03783310,AAPL,7,,232.39000,19811377,0.006453,909636
14593,2010-03-30,03783310,AAPL,7,,235.84500,19425617,0.014867,909636
14593,2010-03-31,03783310,AAPL,7,,235.00000,15807603,-0.003583,909636
14593,2010-04-01,03783310,AAPL,7,,235.97000,22189562,0.004128,909636
14593,2010-04-05,03783310,AAPL,7,,238.49001,25113739,0.010679,909636
14593,2010-04-06,03783310,AAPL,7,,239.53999,16382984,0.004403,909636
14593,2010-04-07,03783310,AAPL,7,,240.60001,22995751,0.004425,909636
14593,2010-04-08,03783310,AAPL,7,,239.95000,20945986,-0.002702,909636
14593,2010-04-09,03783310,AAPL,7,,241.78999,12249340,0.007668,909938
14593,2010-04-12,03783310,AAPL,7,,242.28999,12219470,0.002068,909938
14593,2010-04-13,03783310,AAPL,7,,242.42999,11275587,0.000578,909938
14593,2010-04-14,03783310,AAPL,7,,245.69000,14871328,0.013447,909938
14593,2010-04-15,03783310,AAPL,7,,248.92000,13870317,0.013147,909938
14593,2010-04-16,03783310,AAPL,7,,247.39999,27428929,-0.006106,909938
14593,2010-04-19,03783310,AAPL,7,,247.07001,20791561,-0.001334,909938
14593,2010-04-20,03783310,AAPL,7,,244.59000,27242351,-0.010038,909938
14593,2010-04-21,03783310,AAPL,7,,259.22000,36080744,0.059814,909938
14593,2010-04-22,03783310,AAPL,7,,266.46951,29059869,0.027967,909938
14593,2010-04-23,03783310,AAPL,7,,270.82999,29154514,0.016364,909938
14593,2010-04-26,03783310,AAPL,7,,269.50000,17568016,-0.004911,909938
14593,2010-04-27,03783310,AAPL,7,,262.04001,26050382,-0.027681,909938
14593,2010-04-28,03783310,AAPL,7,,261.60001,27891682,-0.001679,909938
14593,2010-04-29,03783310,AAPL,7,,268.64001,20456235,0.026911,909938
14593,2010-04-30,03783310,AAPL,7,,261.09000,20096137,-0.028105,909938
14593,2010-05-03,03783310,AAPL,7,,266.35001,16722152,0.020146,909938
14593,2010-05-04,03783310,AAPL,7,,258.67999,26838617,-0.028797,909938
14593,2010-05-05,03783310,AAPL,7,,255.98500,32555484,-0.010418,909938
14593,2010-05-06,03783310,AAPL,7,,246.25000,47763853,-0.038030,909938
14593,2010-05-07,03783310,AAPL,7,,235.86000,61546277,-0.042193,909938
14593,2010-05-10,03783310,AAPL,7,,253.99001,36310334,0.076868,909938
14593,2010-05-11,03783310,AAPL,7,,256.51999,31269540,0.009961,909938
14593,2010-05-12,03783310,AAPL,7,,262.09000,24099496,0.021714,909938
14593,2010-05-13,03783310,AAPL,7,,258.35999,22179766,-0.014232,909938
14593,2010-05-14,03783310,AAPL,7,,253.82001,27969213,-0.017572,909938
14593,2010-05-17,03783310,AAPL,7,,254.22000,27927686,0.001576,909938
14593,2010-05-18,03783310,AAPL,7,,252.36000,28651736,-0.007316,909938
14593,2010-05-19,03783310,AAPL,7,,248.34000,37588716,-0.015930,909938
14593,2010-05-20,03783310,AAPL,7,,237.75999,47089230,-0.042603,909938
14593,2010-05-21,03783310,AAPL,7,,242.32001,44813081,0.019179,909938
14593,2010-05-24,03783310,AAPL,7,,246.75999,27693587,0.018323,909938
14593,2010-05-25,03783310,AAPL,7,,245.22000,38537030,-0.006241,909938
14593,2010-05-26,03783310,AAPL,7,,244.10899,31453187,-0.004531,909938
14593,2010-05-27,03783310,AAPL,7,,253.35001,24590770,0.037856,909938
14593,2010-05-28,03783310,AAPL,7,,256.88000,30042554,0.013933,909938
14593,2010-06-01,03783310,AAPL,7,,260.82999,32353080,0.015377,909938
14593,2010-06-02,03783310,AAPL,7,,263.95001,25400901,0.011962,909938
14593,2010-06-03,03783310,AAPL,7,,263.12000,23929192,-0.003145,909938
14593,2010-06-04,03783310,AAPL,7,,255.96500,27992969,-0.027193,909938
14593,2010-06-07,03783310,AAPL,7,,250.94000,32679163,-0.019632,909938
14593,2010-06-08,03783310,AAPL,7,,249.33000,36765548,-0.006416,909938
14593,2010-06-09,03783310,AAPL,7,,243.20000,31530992,-0.024586,909938
14593,2010-06-10,03783310,AAPL,7,,250.50999,28790289,0.030058,909938
14593,2010-06-11,03783310,AAPL,7,,253.50999,20119227,0.011976,909938
14593,2010-06-14,03783310,AAPL,7,,254.28000,22235136,0.003037,909938
14593,2010-06-15,03783310,AAPL,7,,259.69000,21473940,0.021276,909938
14593,2010-06-16,03783310,AAPL,7,,267.25000,28760892,0.029112,909938
14593,2010-06-17,03783310,AAPL,7,,271.87000,32027185,0.017287,909938
14593,2010-06-18,03783310,AAPL,7,,274.07401,28639451,0.008107,909938
14593,2010-06-21,03783310,AAPL,7,,270.17001,28585989,-0.014244,909938
14593,2010-06-22,03783310,AAPL,7,,273.85001,26469803,0.013621,909938
14593,2010-06-23,03783310,AAPL,7,,270.97000,28221973,-0.010517,909938
14593,2010-06-24,03783310,AAPL,7,,269.00000,26322538,-0.007270,909938
14593,2010-06-25,03783310,AAPL,7,,266.70001,20292812,-0.008550,913482
14593,2010-06-28,03783310,AAPL,7,,268.29999,21608672,0.005999,913482
14593,2010-06-29,03783310,AAPL,7,,256.17001,41767499,-0.045210,913482
14593,2010-06-30,03783310,AAPL,7,,251.53000,27301121,-0.018113,913482
14593,2010-07-01,03783310,AAPL,7,,248.48000,37739510,-0.012126,913482
14593,2010-07-02,03783310,AAPL,7,,246.94000,25530320,-0.006198,913482
14593,2010-07-06,03783310,AAPL,7,,248.63000,22719547,0.006844,913482
14593,2010-07-07,03783310,AAPL,7,,258.66501,24131413,0.040361,913482
14593,2010-07-08,03783310,AAPL,7,,258.09000,27136741,-0.002223,913482
14593,2010-07-09,03783310,AAPL,7,,259.62000,15964911,0.005928,913563
14593,2010-07-12,03783310,AAPL,7,,257.28500,20691030,-0.008994,913563
14593,2010-07-13,03783310,AAPL,7,,251.79800,43798276,-0.021327,913563
14593,2010-07-14,03783310,AAPL,7,,252.72701,29881491,0.003689,913563
